,query,NF,preference_type,MOO_method,zoo,trial,comp_time,work,output_flag
479,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",lexicographic,tweet,0,19.775867462158203,0.004270555547397225,2
480,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,54.82888221740723,0.010613191356704924,2
481,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,56.38456344604492,0.009972451986367856,2
482,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,138.27896118164062,0.016598327673401803,2
483,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,59.69381332397461,0.009750559511764957,2
484,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,96.37689590454102,0.013796085229994894,2
485,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,100.34537315368652,0.010441233708672627,2
486,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,117.29741096496582,0.013060576470930682,2
487,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,84.00201797485352,0.012793352813915203,2
488,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,64.3305778503418,0.010517561037241411,2
489,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,102.79703140258789,0.013403927112782103,2
490,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,25.098085403442383,0.003015266908285405,2
491,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,105.3464412689209,0.010607180152751246,2
492,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,41.634559631347656,0.004647447054356761,2
493,"[['family', 'science', 'negative'], ['positive'], ['education'], ['org']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,75.28090476989746,0.005750327478996415,2
494,"[['misc'], ['society', 'entertainment'], ['loc', 'education'], ['computers']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,105.24487495422363,0.006616628609776824,2
495,"[['health', 'computers'], ['negative'], ['science'], ['neutral', 'society']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,122.7562427520752,0.009806523577225282,2
496,"[['entertainment', 'sports', 'politics'], ['society', 'computers'], ['neutral']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,17.643451690673828,0.002392034797362495,2
497,"[['computers', 'business'], ['negative'], ['family', 'health', 'per']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,28.665781021118164,0.0026084974523235545,2
498,"[['neutral', 'sports', 'negative'], ['entertainment'], ['loc', 'business']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,122.7576732635498,0.009276769826098055,2
499,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,36.591291427612305,0.004366460268582149,2
500,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,67.44217872619629,0.01362297840359332,2
501,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,41.65172576904297,0.007759614192393084,2
502,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,39.63446617126465,0.0093129725059209,2
503,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,56.79750442504883,0.010546985401866816,2
504,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,56.763410568237305,0.009546455353624226,2
505,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,74.61166381835938,0.01003369614612625,2
506,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,87.5236988067627,0.010908887403644698,2
507,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,80.80172538757324,0.011707346986741233,2
508,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,61.830997467041016,0.00865713162814168,2
509,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,57.81817436218262,0.01021855722449588,2
510,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,151.66115760803223,0.011841882848276546,2
511,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,177.21152305603027,0.016706331944789238,2
512,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,165.19975662231445,0.012867039781745365,2
513,"[['family', 'science', 'negative'], ['positive'], ['education'], ['org']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,181.84399604797363,0.022376030571749302,2
514,"[['misc'], ['society', 'entertainment'], ['loc', 'education'], ['computers']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,231.22715950012207,0.018661328561556004,2
515,"[['health', 'computers'], ['negative'], ['science'], ['neutral', 'society']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,56.65779113769531,0.005494844640064426,2
516,"[['entertainment', 'sports', 'politics'], ['society', 'computers'], ['neutral']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,50.36163330078125,0.00442614935714024,2
517,"[['computers', 'business'], ['negative'], ['family', 'health', 'per']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,69.4878101348877,0.006430681985051722,2
518,"[['neutral', 'sports', 'negative'], ['entertainment'], ['loc', 'business']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,57.96194076538086,0.0058995166614982785,2
519,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,136.8870735168457,0.010247473398721592,2
520,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,56.22124671936035,0.010546116286021192,2
521,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,64.43977355957031,0.010940295396339159,2
522,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,90.85559844970703,0.012648843944821866,2
523,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,50.60911178588867,0.009668249388619677,2
524,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,99.86591339111328,0.014544543806019246,2
525,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,44.043779373168945,0.010464796541512375,2
526,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,113.11936378479004,0.012418205254888851,2
527,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,97.72825241088867,0.011754078790921345,2
528,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,92.43106842041016,0.00998839635310896,2
529,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,105.92842102050781,0.011332304516205337,2
530,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,66.68543815612793,0.004314247080022543,2
531,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,45.882463455200195,0.003091988262374734,2
532,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,90.90042114257812,0.0042206029634496035,2
533,"[['family', 'science', 'negative'], ['positive'], ['education'], ['org']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,48.10953140258789,0.003410473074916921,2
534,"[['misc'], ['society', 'entertainment'], ['loc', 'education'], ['computers']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,80.12270927429199,0.009383829359178622,2
535,"[['health', 'computers'], ['negative'], ['science'], ['neutral', 'society']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,78.39488983154297,0.0054534872607800355,2
536,"[['entertainment', 'sports', 'politics'], ['society', 'computers'], ['neutral']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,37.7960205078125,0.0025370182099248273,2
537,"[['computers', 'business'], ['negative'], ['family', 'health', 'per']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,44.869184494018555,0.002523585413125178,2
538,"[['neutral', 'sports', 'negative'], ['entertainment'], ['loc', 'business']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,184.20028686523438,0.016219658491359878,2
539,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,33.202409744262695,0.004439033880802887,2
540,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,51.01609230041504,0.010696844675339979,2
541,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,52.84237861633301,0.007770983607564658,2
542,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,50.986528396606445,0.009384057695843627,2
543,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,94.7411060333252,0.012293141840346852,2
544,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,52.7033805847168,0.009508352855543429,2
545,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,76.43747329711914,0.009811329767285874,2
546,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,89.66374397277832,0.01088421995168814,2
547,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,68.66168975830078,0.011664667298786414,2
548,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,63.59601020812988,0.008040138158186728,2
549,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,COCO,0,72.85022735595703,0.009627033140437957,2
550,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,168.7932014465332,0.010548728813634983,2
551,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,168.9291000366211,0.01187823214530212,2
552,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,109.46488380432129,0.010846937479502855,2
553,"[['family', 'science', 'negative'], ['positive'], ['education'], ['org']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,69.33856010437012,0.007435585463177794,2
554,"[['misc'], ['society', 'entertainment'], ['loc', 'education'], ['computers']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,206.42709732055664,0.018501353256364685,2
555,"[['health', 'computers'], ['negative'], ['science'], ['neutral', 'society']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,34.22737121582031,0.004856242788070757,2
556,"[['entertainment', 'sports', 'politics'], ['society', 'computers'], ['neutral']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,62.360525131225586,0.004533980656784862,2
557,"[['computers', 'business'], ['negative'], ['family', 'health', 'per']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,103.90949249267578,0.005209502370951992,2
558,"[['neutral', 'sports', 'negative'], ['entertainment'], ['loc', 'business']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,33.30397605895996,0.00391136021071651,2
559,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,tweet,0,53.48062515258789,0.005760176041574677,2
560,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,85.26301383972168,0.015957087845941586,2
561,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,127.26259231567383,0.017342280126110037,2
562,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,168.2267189025879,0.01933777226760834,2
563,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,87.58759498596191,0.013986846330551266,2
564,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,172.7731227874756,0.021822033421490025,2
565,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,83.44554901123047,0.015053142780786262,2
566,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,96.77553176879883,0.018009789912173526,2
567,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,120.6200122833252,0.01974848820935532,2
568,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,71.26688957214355,0.013708340056013487,2
569,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,100.94618797302246,0.016329666257197225,2
570,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,99.20954704284668,0.008322513286451,2
571,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,82.51786231994629,0.00479103252503322,2
572,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,51.91636085510254,0.004180472997979579,2
573,"[['family', 'science', 'negative'], ['positive'], ['education'], ['org']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,61.03801727294922,0.00674995486844925,2
574,"[['misc'], ['society', 'entertainment'], ['loc', 'education'], ['computers']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,74.59640502929688,0.007053490361537524,2
575,"[['health', 'computers'], ['negative'], ['science'], ['neutral', 'society']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,67.44146347045898,0.006086860848130258,2
576,"[['entertainment', 'sports', 'politics'], ['society', 'computers'], ['neutral']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,26.455402374267578,0.002459739410440171,2
577,"[['computers', 'business'], ['negative'], ['family', 'health', 'per']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,22.907733917236328,0.0026441904494748387,2
578,"[['neutral', 'sports', 'negative'], ['entertainment'], ['loc', 'business']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,171.51212692260742,0.017492635459462613,2
579,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,189.14055824279785,0.022442282661684177,2
580,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,108.50405693054199,0.01745054315621502,2
581,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,55.78947067260742,0.010821839212672428,2
582,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,71.50387763977051,0.014701725981558333,2
583,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,101.34768486022949,0.01811746407534909,2
584,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,100.9986400604248,0.01516936273470425,2
585,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,66.64085388183594,0.014013426691985591,2
586,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,70.47033309936523,0.01432980696507791,2
587,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,122.9867935180664,0.018425236490293477,2
588,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,93.60480308532715,0.013337446399712665,2
589,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,COCO,0,76.98726654052734,0.013373467932094788,2
590,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,183.1951141357422,0.01679921480830197,2
591,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,181.53142929077148,0.018601635673439622,2
592,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,122.83873558044434,0.007025601273030663,2
593,"[['family', 'science', 'negative'], ['positive'], ['education'], ['org']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,464.7634029388428,0.03387124742438968,2
594,"[['misc'], ['society', 'entertainment'], ['loc', 'education'], ['computers']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,160.9663963317871,0.018372415289579582,2
595,"[['health', 'computers'], ['negative'], ['science'], ['neutral', 'society']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,65.66977500915527,0.005585944960325621,2
596,"[['entertainment', 'sports', 'politics'], ['society', 'computers'], ['neutral']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,146.73233032226562,0.007084915218326854,2
597,"[['computers', 'business'], ['negative'], ['family', 'health', 'per']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,386.48009300231934,0.019717986160779796,2
598,"[['neutral', 'sports', 'negative'], ['entertainment'], ['loc', 'business']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,250.6544589996338,0.014549436244281193,2
599,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,tweet,0,75.01840591430664,0.0040088354381241096,2
600,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,COCO,0,89.87092971801758,0.013613057875603317,2
601,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,COCO,0,79.4370174407959,0.013425922734415861,2
602,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,COCO,0,211.500883102417,0.015987037126505118,2
603,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,COCO,0,151.09920501708984,0.013857325449172953,2
604,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,COCO,0,224.6682643890381,0.017535607827825407,2
605,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,COCO,0,136.41691207885742,0.013673118157437318,2
606,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,COCO,0,136.17467880249023,0.01721696728215003,2
607,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,COCO,0,189.83888626098633,0.016400450153100467,2
608,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,COCO,0,121.8256950378418,0.013551132141141823,2
609,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,COCO,0,93.97101402282715,0.01599409666937606,2
610,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,tweet,0,96.47059440612793,0.00690546110922793,2
