,query,NF,preference_type,MOO_method,model_selection,model_ordering,opt_acc,opt_cost,opt_mem,comp_time,work,output_flag
166,( tv & bottle ) | ( dining_table ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",greedy_MOO,"{'tv': 'model_46', 'bottle': 'model_46', 'dining_table': 'model_46'}","['tv', 'bottle', 'dining_table']",0.7845830399999985,16.0,44347377.0,9.004592895507812,0.005361041832908185,2
167,( tv & bottle ) | ( dining_table ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",greedy_MOO,"{'tv': 'model_46', 'bottle': 'model_46', 'dining_table': 'model_46'}","['tv', 'bottle', 'dining_table']",0.7845830399999985,16.0,44347377.0,12.997627258300781,0.005361041832908185,2
168,( chair & dining_table ) | ( person & tv ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,"{'chair': 'model_16', 'dining_table': 'model_16', 'person': 'model_16', 'tv': 'model_16'}","['chair', 'dining_table', 'person', 'tv']",0.9403336773440002,18.0,142909075.0,17.963171005249023,0.010999952643350568,2
169,( chair & dining_table ) | ( person & tv ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,"{'chair': 'model_16', 'dining_table': 'model_16', 'person': 'model_16', 'tv': 'model_16'}","['chair', 'dining_table', 'person', 'tv']",0.9403336773440002,18.0,142909075.0,18.971681594848633,0.010999952643350568,2
170,( chair & dining_table ) | ( person & tv ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,"{'chair': 'model_16', 'dining_table': 'model_16', 'person': 'model_16', 'tv': 'model_16'}","['chair', 'dining_table', 'person', 'tv']",0.9403336773440002,18.0,142909075.0,20.007610321044922,0.010999952643350568,2
171,( chair & dining_table ) | ( person & tv ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,"{'chair': 'model_16', 'dining_table': 'model_16', 'person': 'model_16', 'tv': 'model_16'}","['chair', 'dining_table', 'person', 'tv']",0.9403336773440002,18.0,142909075.0,17.96412467956543,0.010999952643350568,2
172,( chair & dining_table ) | ( person & tv ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,"{'chair': 'model_16', 'dining_table': 'model_16', 'person': 'model_16', 'tv': 'model_16'}","['chair', 'dining_table', 'person', 'tv']",0.9403336773440002,18.0,142909075.0,18.964290618896484,0.010999952643350568,2
173,( chair & dining_table ) | ( person & tv ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,"{'chair': 'model_16', 'dining_table': 'model_16', 'person': 'model_16', 'tv': 'model_16'}","['chair', 'dining_table', 'person', 'tv']",0.9403336773440002,18.0,142909075.0,18.973350524902344,0.010999952643350568,2
174,( chair & dining_table ) | ( person & tv ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,"{'chair': 'model_46', 'dining_table': 'model_46', 'person': 'model_46', 'tv': 'model_46'}","['chair', 'dining_table', 'person', 'tv']",0.83108930304,16.0,44347377.0,0.99945068359375,0.0002287692639740968,2
175,( chair & dining_table ) | ( person & tv ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,"{'chair': 'model_46', 'dining_table': 'model_46', 'person': 'model_46', 'tv': 'model_46'}","['chair', 'dining_table', 'person', 'tv']",0.83108930304,16.0,44347377.0,0.0,0.0002287692639740968,2
176,( chair & dining_table ) | ( person & tv ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,"{'chair': 'model_46', 'dining_table': 'model_46', 'person': 'model_46', 'tv': 'model_46'}","['chair', 'dining_table', 'person', 'tv']",0.83108930304,16.0,44347377.0,0.0,0.0002287692639740968,2
177,( chair & dining_table ) | ( person & tv ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,"{'chair': 'model_46', 'dining_table': 'model_46', 'person': 'model_46', 'tv': 'model_46'}","['chair', 'dining_table', 'person', 'tv']",0.83108930304,16.0,44347377.0,1.0042190551757812,0.0002287692639740968,2
178,( chair & dining_table ) | ( person & tv ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",lexicographic,"{'chair': 'model_46', 'dining_table': 'model_46', 'person': 'model_46', 'tv': 'model_46'}","['chair', 'dining_table', 'person', 'tv']",0.83108930304,16.0,44347377.0,0.9946823120117188,0.0002287692639740968,2
179,( chair & dining_table ) | ( person & tv ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",lexicographic,"{'chair': 'model_46', 'dining_table': 'model_46', 'person': 'model_46', 'tv': 'model_46'}","['chair', 'dining_table', 'person', 'tv']",0.83108930304,16.0,44347377.0,0.0,0.0002287692639740968,2
180,( chair & dining_table ) | ( person & tv ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,"{'chair': 'model_16', 'dining_table': 'model_16', 'person': 'model_16', 'tv': 'model_16'}","['chair', 'dining_table', 'person', 'tv']",0.940333677344,18.0,142909075.0,24.96623992919922,0.012718894420862712,2
181,( chair & dining_table ) | ( person & tv ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,"{'chair': 'model_16', 'dining_table': 'model_16', 'person': 'model_16', 'tv': 'model_16'}","['chair', 'dining_table', 'person', 'tv']",0.940333677344,18.0,142909075.0,26.97134017944336,0.012718894420862712,2
182,( chair & dining_table ) | ( person & tv ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,"{'chair': 'model_16', 'dining_table': 'model_16', 'person': 'model_16', 'tv': 'model_16'}","['chair', 'dining_table', 'person', 'tv']",0.940333677344,18.0,142909075.0,24.997711181640625,0.012718894420862712,2
183,( chair & dining_table ) | ( person & tv ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,"{'chair': 'model_16', 'dining_table': 'model_16', 'person': 'model_16', 'tv': 'model_16'}","['chair', 'dining_table', 'person', 'tv']",0.940333677344,18.0,142909075.0,27.013301849365234,0.012718894420862712,2
184,( chair & dining_table ) | ( person & tv ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_min_max,"{'chair': 'model_16', 'dining_table': 'model_16', 'person': 'model_16', 'tv': 'model_16'}","['chair', 'dining_table', 'person', 'tv']",0.940333677344,18.0,142909075.0,26.242971420288086,0.012718894420862712,2
185,( chair & dining_table ) | ( person & tv ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_min_max,"{'chair': 'model_16', 'dining_table': 'model_16', 'person': 'model_16', 'tv': 'model_16'}","['chair', 'dining_table', 'person', 'tv']",0.940333677344,18.0,142909075.0,23.961782455444336,0.012718894420862712,2
186,( chair & dining_table ) | ( person & tv ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",greedy_MOO,"{'chair': 'model_46', 'dining_table': 'model_46', 'person': 'model_46', 'tv': 'model_46'}","['chair', 'dining_table', 'person', 'tv']",0.8310893030399982,16.0,44347377.0,9.995698928833008,0.008060844146368545,2
187,( chair & dining_table ) | ( person & tv ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",greedy_MOO,"{'chair': 'model_46', 'dining_table': 'model_46', 'person': 'model_46', 'tv': 'model_46'}","['chair', 'dining_table', 'person', 'tv']",0.8310893030399982,16.0,44347377.0,11.968851089477539,0.008060844146368545,2
188,( chair & dining_table ) | ( person & tv ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",greedy_MOO,"{'chair': 'model_46', 'dining_table': 'model_46', 'person': 'model_46', 'tv': 'model_46'}","['chair', 'dining_table', 'person', 'tv']",0.8310893030399982,16.0,44347377.0,12.032270431518555,0.008060844146368545,2
189,( chair & dining_table ) | ( person & tv ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",greedy_MOO,"{'chair': 'model_46', 'dining_table': 'model_46', 'person': 'model_46', 'tv': 'model_46'}","['chair', 'dining_table', 'person', 'tv']",0.8310893030399982,16.0,44347377.0,11.0015869140625,0.008060844146368545,2
190,( chair & dining_table ) | ( person & tv ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",greedy_MOO,"{'chair': 'model_46', 'dining_table': 'model_46', 'person': 'model_46', 'tv': 'model_46'}","['chair', 'dining_table', 'person', 'tv']",0.8310893030399982,16.0,44347377.0,11.963367462158203,0.008060844146368545,2
191,( chair & dining_table ) | ( person & tv ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",greedy_MOO,"{'chair': 'model_46', 'dining_table': 'model_46', 'person': 'model_46', 'tv': 'model_46'}","['chair', 'dining_table', 'person', 'tv']",0.8310893030399982,16.0,44347377.0,11.997699737548828,0.008060844146368545,2
192,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.981940355335624,18.0,142909075.0,20.002365112304688,0.013065781722948101,2
193,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.981940355335624,18.0,142909075.0,20.001649856567383,0.013065781722948101,2
194,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.981940355335624,18.0,142909075.0,20.966529846191406,0.013065781722948101,2
195,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.981940355335624,18.0,142909075.0,19.026517868041992,0.013065781722948101,2
196,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.981940355335624,18.0,142909075.0,19.998550415039062,0.013065781722948101,2
197,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.981940355335624,18.0,142909075.0,19.002437591552734,0.013065781722948101,2
198,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.9819403553356241,17.999999999999886,142909075.0,0.99945068359375,0.0006898955290922798,2
199,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.9819403553356241,17.999999999999886,142909075.0,0.9977817535400391,0.0006898955290922798,2
200,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.9819403553356241,17.999999999999886,142909075.0,1.0001659393310547,0.0006898955290922798,2
201,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.9819403553356241,17.999999999999886,142909075.0,1.0006427764892578,0.0006898955290922798,2
202,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",lexicographic,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.9819403553356241,17.999999999999886,142909075.0,1.0006427764892578,0.0006898955290922798,2
203,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",lexicographic,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.9819403553356241,17.999999999999886,142909075.0,1.0030269622802734,0.0006898955290922798,2
204,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.981940355335624,18.0,142909075.0,19.963741302490234,0.012604555592368337,2
205,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.981940355335624,18.0,142909075.0,18.997907638549805,0.012604555592368337,2
206,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.981940355335624,18.0,142909075.0,21.002531051635742,0.012604555592368337,2
207,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.981940355335624,18.0,142909075.0,21.976709365844727,0.012604555592368337,2
208,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_min_max,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.981940355335624,18.0,142909075.0,19.96755599975586,0.012604555592368337,2
209,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_min_max,"{'bottle': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16', 'person': 'model_16', 'chair': 'model_16'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.981940355335624,18.0,142909075.0,20.996570587158203,0.012604555592368337,2
210,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",greedy_MOO,"{'bottle': 'model_66', 'dining_table': 'model_66', 'couch': 'model_66', 'person': 'model_66', 'chair': 'model_66'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.9545569455424922,85.0,135686683.0,14.999628067016602,0.010617454259828766,2
211,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",greedy_MOO,"{'bottle': 'model_66', 'dining_table': 'model_66', 'couch': 'model_66', 'person': 'model_66', 'chair': 'model_66'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.9545569455424922,85.0,135686683.0,14.001131057739258,0.010617454259828766,2
212,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",greedy_MOO,"{'bottle': 'model_66', 'dining_table': 'model_66', 'couch': 'model_66', 'person': 'model_66', 'chair': 'model_66'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.9545569455424922,85.0,135686683.0,15.969991683959961,0.010617454259828766,2
213,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",greedy_MOO,"{'bottle': 'model_66', 'dining_table': 'model_66', 'couch': 'model_66', 'person': 'model_66', 'chair': 'model_66'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.9545569455424922,85.0,135686683.0,14.00303840637207,0.010617454259828766,2
214,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",greedy_MOO,"{'bottle': 'model_66', 'dining_table': 'model_66', 'couch': 'model_66', 'person': 'model_66', 'chair': 'model_66'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.9545569455424922,85.0,135686683.0,15.993595123291016,0.010617454259828766,2
215,( bottle ) | ( dining_table & couch ) | ( person & chair ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",greedy_MOO,"{'bottle': 'model_66', 'dining_table': 'model_66', 'couch': 'model_66', 'person': 'model_66', 'chair': 'model_66'}","['bottle', 'dining_table', 'couch', 'person', 'chair']",0.9545569455424922,85.0,135686683.0,15.99740982055664,0.010617454259828766,2
216,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752088,18.0,142909075.0,21.95882797241211,0.015948787800307125,2
217,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752088,18.0,142909075.0,22.00150489807129,0.015948787800307125,2
218,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752088,18.0,142909075.0,23.971080780029297,0.015948787800307125,2
219,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752088,18.0,142909075.0,22.00174331665039,0.015948787800307125,2
220,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752088,18.0,142909075.0,22.96304702758789,0.015948787800307125,2
221,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752088,18.0,142909075.0,20.964622497558594,0.015948787800307125,2
222,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752202,17.999999999999886,142909075.0,0.99945068359375,0.0008076879037822471,2
223,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752202,17.999999999999886,142909075.0,0.9765625,0.0008076879037822471,2
224,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752202,17.999999999999886,142909075.0,0.9996891021728516,0.0008076879037822471,2
225,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752202,17.999999999999886,142909075.0,0.9970664978027344,0.0008076879037822471,2
226,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",lexicographic,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752202,17.999999999999886,142909075.0,0.9984970092773438,0.0008076879037822471,2
227,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",lexicographic,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752202,17.999999999999886,142909075.0,0.9987354278564453,0.0008076879037822471,2
228,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752202,18.0,142909075.0,21.96645736694336,0.0149135185593036,2
229,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752202,18.0,142909075.0,21.97742462158203,0.0149135185593036,2
230,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752202,18.0,142909075.0,23.00238609313965,0.0149135185593036,2
231,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752202,18.0,142909075.0,21.964550018310547,0.0149135185593036,2
232,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_min_max,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752202,18.0,142909075.0,22.001028060913086,0.0149135185593036,2
233,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_min_max,"{'couch': 'model_16', 'potted_plant': 'model_16', 'person': 'model_16', 'dog': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9621844284752202,18.0,142909075.0,20.998001098632812,0.0149135185593036,2
234,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",greedy_MOO,"{'couch': 'model_71', 'potted_plant': 'model_71', 'person': 'model_71', 'dog': 'model_71', 'chair': 'model_71', 'dining_table': 'model_71'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9227382065174606,86.0,135686683.0,15.960693359375,0.013188955155281595,2
235,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",greedy_MOO,"{'couch': 'model_71', 'potted_plant': 'model_71', 'person': 'model_71', 'dog': 'model_71', 'chair': 'model_71', 'dining_table': 'model_71'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9227382065174606,86.0,135686683.0,17.963647842407227,0.013188955155281595,2
236,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",greedy_MOO,"{'couch': 'model_71', 'potted_plant': 'model_71', 'person': 'model_71', 'dog': 'model_71', 'chair': 'model_71', 'dining_table': 'model_71'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9227382065174606,86.0,135686683.0,16.000747680664062,0.013188955155281595,2
237,( couch & potted_plant ) | ( person & dog ) | ( chair & dining_table ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",greedy_MOO,"{'couch': 'model_71', 'potted_plant': 'model_71', 'person': 'model_71', 'dog': 'model_71', 'chair': 'model_71', 'dining_table': 'model_71'}","['couch', 'potted_plant', 'person', 'dog', 'chair', 'dining_table']",0.9227382065174606,86.0,135686683.0,17.00735092163086,0.013188955155281595,2
